abstract,Repetition,ZH_EN,EN_ZH,model,BLEU,BLEU-Unif,CHRF,TER,Semantic Sim
探讨了氨基寡糖素与化学杀菌剂复配对大白菜霜霉病的防治效果。,1,The control effect of chitosan oligosaccharide combined with chemical fungicides on downy mildew of Chinese cabbage was investigated.,壳寡糖结合化学杀菌剂对大白菜霜霉病的控制效果进行了研究。,Gemini-2FTE,0.4140393356054125,0.21651956746181059,0.6551724137931034,1.0,0.0
探讨了氨基寡糖素与化学杀菌剂复配对大白菜霜霉病的防治效果。,2,Investigated the efficacy of amino oligosaccharide combined with a chemical fungicide against downy mildew of Chinese cabbage.,研究氨基寡糖与化学杀菌剂结合对防治白菜霜霉病的有效性。,Gemini-2FTE,0.4140897895345154,4.074530190774277e-78,0.7241379310344828,1.0,0.0
探讨了氨基寡糖素与化学杀菌剂复配对大白菜霜霉病的防治效果。,3,Investigated the control effect of the combination of chitosan oligosaccharide and chemical fungicides on downy mildew of Chinese cabbage.,研究了壳寡糖与化学杀菌剂组合对大白菜霜霉病的防治效果。,Gemini-2FTE,0.6056038593913453,0.4359765514726485,0.7586206896551724,1.0,0.0
通过对山西代县阳明堡一带地热田流体化学组分特征及其动态变化和同位素地球化学特征分析研究，全面总结了地热田流体地球化学特征，发现地下热水中所含阳离子以Na+为主，阴离子以Cl-和SO42-为主，热水属弱碱、软水温热水，氟含量达到命名矿泉水浓度，可命名为氟水，具有良好的医疗保健作用，适于洗浴和医疗用水。并在此基础上，对地热田成因进行分析探讨，发现地热田形成距今1.80—1.53万年，热水补给高程大于2000 m，补给来源为恒山区域，水化学类型与大营热矿水类型相似，为理疗热矿水类型，属氟水。,1,"Through analysis and research on the fluid chemical composition characteristics, dynamic changes, and isotopic geochemical characteristics of the geothermal field in Yangmingbao area, Daixian County, Shanxi Province, the geochemical characteristics of the geothermal field fluid are comprehensively summarized. It is found that the cations contained in the underground hot water are mainly Na+, and the anions are mainly Cl- and SO42-. The hot water is weakly alkaline, soft, warm hot water, and the fluorine content reaches the concentration for naming mineral water, so it can be named fluoride water. It has good medical and health care effects and is suitable for bathing and medical water.  Based on this, the genesis of the geothermal field is analyzed and discussed. It is found that the geothermal field was formed 18,000 to 15,300 years ago, the recharge elevation of hot water is greater than 2000 m, and the recharge source is the Hengshan area. The hydrochemical type is similar to that of Daying hot mineral water, belonging to the therapeutic hot mineral water type and is fluoride water.",通过对山西省代县阳明堡地区地热田流体化学组分特征、动态变化规律及同位素地球化学特征进行分析研究，综合概括了该地热田流体地球化学特征。研究表明，地下热水中的阳离子主要为Na+，阴离子主要为Cl-和SO42-。热水呈弱碱性、软水、温热水，氟含量达到矿泉水命名浓度，可命名为氟水。具有良好的医疗保健效果，适宜沐浴和医疗用水。在此基础上，分析探讨了地热田的成因。研究表明，该地热田形成于18000年至15300年前，热水补给高程大于2000 m，补给来源为恒山地区。水化学类型与大营热水矿泉水相似，属于医疗热矿水型，为氟水。,Gemini-2FTE,0.5117328439695095,0.32260672823480335,0.851063829787234,0.04563046748458633,0.0645754165659804
通过对山西代县阳明堡一带地热田流体化学组分特征及其动态变化和同位素地球化学特征分析研究，全面总结了地热田流体地球化学特征，发现地下热水中所含阳离子以Na+为主，阴离子以Cl-和SO42-为主，热水属弱碱、软水温热水，氟含量达到命名矿泉水浓度，可命名为氟水，具有良好的医疗保健作用，适于洗浴和医疗用水。并在此基础上，对地热田成因进行分析探讨，发现地热田形成距今1.80—1.53万年，热水补给高程大于2000 m，补给来源为恒山区域，水化学类型与大营热矿水类型相似，为理疗热矿水类型，属氟水。,2,"Through the analysis and research on the characteristics of fluid chemical components, dynamic changes, and isotopic geochemical characteristics of the geothermal field in Yangmingbao area, Daixian County, Shanxi Province, the geochemical characteristics of the geothermal field fluid were comprehensively summarized. It was found that the cations contained in the underground hot water are mainly Na+, and the anions are mainly Cl- and SO42-. The hot water is weakly alkaline, soft water warm hot water, and the fluorine content reaches the concentration of named mineral water, which can be named as fluorine water. It has good medical and health care effects and is suitable for bathing and medical water.  Based on this, the genesis of the geothermal field was analyzed and discussed. It was found that the geothermal field was formed 18,000 to 15,300 years ago, the hot water recharge elevation is greater than 2000 m, and the recharge source is the Hengshan area. The hydrochemical type is similar to the Daying hot mineral water type, which is a physiotherapy hot mineral water type and belongs to fluorine water.",通过对山西省代县阳明堡地区地热田流体化学组分特征、动态变化及同位素地球化学特征的分析研究，综合概括了该地热田流体地球化学特征。发现地下热水中所含阳离子主要为Na+，阴离子主要为Cl-和SO42-。热水呈弱碱性、软水温热水，氟含量达到命名矿泉水浓度，可命名为氟水。具有良好的医疗保健作用，适宜沐浴和医疗用水。基于此，对该地热田的成因进行了分析和探讨。发现该地热田形成于18000至15300年前，热水补给高程大于2000 m，补给来源为恒山地区。水化学类型与大营热矿水类型相似，为理疗热矿水类型，属于氟水。,Gemini-2FTE,0.6201873858662538,0.47543068451955506,0.8652482269503546,0.045862529407559686,0.22033700007148554
通过对山西代县阳明堡一带地热田流体化学组分特征及其动态变化和同位素地球化学特征分析研究，全面总结了地热田流体地球化学特征，发现地下热水中所含阳离子以Na+为主，阴离子以Cl-和SO42-为主，热水属弱碱、软水温热水，氟含量达到命名矿泉水浓度，可命名为氟水，具有良好的医疗保健作用，适于洗浴和医疗用水。并在此基础上，对地热田成因进行分析探讨，发现地热田形成距今1.80—1.53万年，热水补给高程大于2000 m，补给来源为恒山区域，水化学类型与大营热矿水类型相似，为理疗热矿水类型，属氟水。,3,"Through analysis and research on the fluid chemical composition characteristics, dynamic changes, and isotopic geochemical characteristics of the geothermal field in Yangmingbao area, Daixian County, Shanxi Province, the geochemical characteristics of the geothermal field fluid are comprehensively summarized. It is found that the cations contained in the underground hot water are mainly Na+, and the anions are mainly Cl- and SO42-. The hot water is weakly alkaline, soft water warm water, and the fluorine content reaches the concentration of named mineral water, which can be named fluorine water, with good healthcare effects, suitable for bathing and medical water. On this basis, the genesis of the geothermal field is analyzed and discussed, and it is found that the geothermal field formed 18,000 to 15,300 years ago. The hot water recharge elevation is greater than 2000 m, the recharge source is Hengshan area, the hydrochemical type is similar to the Daying thermal mineral water type, which is a physiotherapy thermal mineral water type, and belongs to fluorine water.",通过对山西省代县阳明堡地区地热田流体化学组分特征、动态变化及同位素地球化学特征的分析研究，综合概括了该地热田流体的地球化学特征。发现地下热水中所含阳离子主要为Na+，阴离子主要为Cl-和SO42-。热水呈弱碱性、软水温水，氟含量达到命名矿泉水浓度，可命名为氟水，具有良好的保健作用，适宜沐浴和医疗用水。在此基础上，分析讨论了该地热田的成因，发现该地热田形成于18000年至15300年前。热水补给高程大于2000米，补给来源为恒山地区，水化学类型与大营热矿水类型相似，属于理疗热矿水类型，且属于氟水。,Gemini-2FTE,0.5700027780708005,0.4001608909696049,0.851063829787234,0.04740004177393172,0.09939920629529796
"<正>2024年三季度,全国规模以上工业产能利用率为75.1%,比上年同期下降0.5个百分点,比二季度上升0.2个百分点。分三大门类看, 2024年三季度,采矿业产能利用率为74.6%;制造业产能利用率为75.2%;电力、热力、燃气及水生产和供应业产能利用率为74.3%。分主要行业看, 2024年三季度,煤炭开采和洗选业产能利用率为72.7%,食品制造业为70.7%,纺织业为77.9%,非金属矿物制品业为61.7%,黑色金属冶炼和压延加工业为77.4%,有色金属冶炼和压延加工业为78.4%,通用设备制造业为78.7%,专用设备制造业为75.8%,汽车制造业为73.2%,电气机械和器材制造业为75.6%,",1,"In the third quarter of 2024, the national industrial capacity utilization rate of enterprises above a designated size was 75.1%, down 0.5 percentage points year-on-year and up 0.2 percentage points quarter-on-quarter. By three major sectors, in the third quarter of 2024, the capacity utilization rate for the mining industry was 74.6%, for the manufacturing industry was 75.2%, and for the production and supply of electricity, heat, gas and water was 74.3%. By major industries, in the third quarter of 2024, the capacity utilization rates were as follows: coal mining and washing industry, 72.7%; food manufacturing industry, 70.7%; textile industry, 77.9%; non-metallic mineral products industry, 61.7%; ferrous metal smelting and rolling processing industry, 77.4%; non-ferrous metal smelting and rolling processing industry, 78.4%; general equipment manufacturing industry, 78.7%; specialized equipment manufacturing industry, 75.8%; automotive manufacturing industry, 73.2%; and electrical machinery and equipment manufacturing industry, 75.6%.",2024年第三季度，全国规模以上工业企业产能利用率为75.1%，同比下降0.5个百分点，环比上升0.2个百分点。分三大门类看，2024年第三季度，采矿业产能利用率为74.6%，制造业产能利用率为75.2%，电力、热力、燃气及水生产和供应业产能利用率为74.3%。分主要行业看，2024年第三季度，产能利用率分别为：煤炭开采和洗选业72.7%；食品制造业70.7%；纺织业77.9%；非金属矿物制品业61.7%；黑色金属冶炼和压延加工业77.4%；有色金属冶炼和压延加工业78.4%；通用设备制造业78.7%；专用设备制造业75.8%；汽车制造业73.2%；电气机械和器材制造业75.6%。,Gemini-2FTE,0.5838379768219495,0.4178416130470027,0.9215686274509803,0.04376703880731101,0.16842626266109048
"<正>2024年三季度,全国规模以上工业产能利用率为75.1%,比上年同期下降0.5个百分点,比二季度上升0.2个百分点。分三大门类看, 2024年三季度,采矿业产能利用率为74.6%;制造业产能利用率为75.2%;电力、热力、燃气及水生产和供应业产能利用率为74.3%。分主要行业看, 2024年三季度,煤炭开采和洗选业产能利用率为72.7%,食品制造业为70.7%,纺织业为77.9%,非金属矿物制品业为61.7%,黑色金属冶炼和压延加工业为77.4%,有色金属冶炼和压延加工业为78.4%,通用设备制造业为78.7%,专用设备制造业为75.8%,汽车制造业为73.2%,电气机械和器材制造业为75.6%,",2,"In the third quarter of 2024, the national capacity utilization rate of industrial enterprises above a designated size was 75.1%, a decrease of 0.5 percentage points compared with the same period last year, and an increase of 0.2 percentage points compared with the second quarter.  Looking at the three major categories, in the third quarter of 2024, the capacity utilization rate of the mining industry was 74.6%; the manufacturing industry was 75.2%; and the production and supply of electricity, heat, gas and water was 74.3%. Looking at major industries, in the third quarter of 2024, the capacity utilization rate of coal mining and washing industry was 72.7%, food manufacturing was 70.7%, textile industry was 77.9%, non-metallic mineral products industry was 61.7%, ferrous metal smelting and rolling processing industry was 77.4%, non-ferrous metal smelting and rolling processing industry was 78.4%, general equipment manufacturing was 78.7%, special equipment manufacturing was 75.8%, automobile manufacturing was 73.2%, and electrical machinery and equipment manufacturing was 75.6%.",2024年第三季度，全国规模以上工业企业产能利用率为75.1%，比上年同期下降0.5个百分点，比上季度上升0.2个百分点。分三大门类看，2024年第三季度，采矿业产能利用率为74.6%；制造业为75.2%；电力、热力、燃气及水生产和供应业为74.3%。分主要行业看，2024年第三季度，煤炭开采和洗选业产能利用率为72.7%，食品制造业为70.7%，纺织业为77.9%，非金属矿物制品业为61.7%，黑色金属冶炼和压延加工业为77.4%，有色金属冶炼和压延加工业为78.4%，通用设备制造业为78.7%，专用设备制造业为75.8%，汽车制造业为73.2%，电气机械和器材制造业为75.6%。,Gemini-2FTE,0.6702841884934208,0.5101704775701743,0.9313725490196079,0.041993261117843315,0.4120943443501935
"<正>2024年三季度,全国规模以上工业产能利用率为75.1%,比上年同期下降0.5个百分点,比二季度上升0.2个百分点。分三大门类看, 2024年三季度,采矿业产能利用率为74.6%;制造业产能利用率为75.2%;电力、热力、燃气及水生产和供应业产能利用率为74.3%。分主要行业看, 2024年三季度,煤炭开采和洗选业产能利用率为72.7%,食品制造业为70.7%,纺织业为77.9%,非金属矿物制品业为61.7%,黑色金属冶炼和压延加工业为77.4%,有色金属冶炼和压延加工业为78.4%,通用设备制造业为78.7%,专用设备制造业为75.8%,汽车制造业为73.2%,电气机械和器材制造业为75.6%,",3,"In the third quarter of 2024, the national industrial capacity utilization rate of enterprises above a designated size was 75.1%, a decrease of 0.5 percentage points compared to the same period last year, and an increase of 0.2 percentage points compared to the second quarter.  Looking at the three major categories, in the third quarter of 2024, the capacity utilization rate of the mining industry was 74.6%; the capacity utilization rate of the manufacturing industry was 75.2%; the capacity utilization rate of the production and supply of electricity, heat, gas and water was 74.3%. Looking at major industries, in the third quarter of 2024, the capacity utilization rate of coal mining and washing industry was 72.7%, food manufacturing industry was 70.7%, textile industry was 77.9%, non-metallic mineral products industry was 61.7%, smelting and pressing of ferrous metals industry was 77.4%, smelting and pressing of non-ferrous metals industry was 78.4%, general equipment manufacturing industry was 78.7%, specialized equipment manufacturing industry was 75.8%, automobile manufacturing industry was 73.2%, electrical machinery and equipment manufacturing industry was 75.6%,",2024年第三季度，全国规模以上企业工业产能利用率为75.1%，比上年同期下降0.5个百分点，比上季度上升0.2个百分点。分三大门类看，2024年第三季度，采矿业产能利用率为74.6%；制造业产能利用率为75.2%；电力、热力、燃气及水生产和供应业产能利用率为74.3%。分主要行业看，2024年第三季度，煤炭开采和洗选业产能利用率为72.7%，食品制造业产能利用率为70.7%，纺织业产能利用率为77.9%，非金属矿物制品业产能利用率为61.7%，黑色金属冶炼和压延加工业产能利用率为77.4%，有色金属冶炼和压延加工业产能利用率为78.4%，通用设备制造业产能利用率为78.7%，专用设备制造业产能利用率为75.8%，汽车制造业产能利用率为73.2%，电气机械和器材制造业产能利用率为75.6%，,Gemini-2FTE,0.6240535355634698,0.4461028066288906,0.9313725490196079,0.04469753537466821,0.2177931309433059
本文选取了有色金属材料中的典型品种，如铝合金、铜合金、钛及钛合金的化学分析取样标准进行研究，通过对比分析上述典型有色金属的化学成分分析取样标准，并结合产品标准中对取样数量的规定，对取样规定存在的差异性进行研究，并针对有色金属材料化学分析取样标准的现状给出了相关的建议。,1,"This paper selects typical varieties of non-ferrous metal materials, such as aluminum alloys, copper alloys, and titanium and titanium alloys, to study their chemical analysis sampling standards. By comparing and analyzing the chemical composition analysis sampling standards of the aforementioned typical non-ferrous metals, and combining the regulations on sampling quantity in product standards, this paper studies the existing differences in sampling regulations, and proposes relevant suggestions regarding the current situation of chemical analysis sampling standards for non-ferrous metal materials.",本论文选取典型有色金属材料品种，如铝合金、铜合金、以及钛及钛合金，对其化学分析取样标准进行研究。通过对比分析上述典型有色金属的化学成分分析取样标准，并结合产品标准中关于取样量的规定，本文研究了取样规定中存在的差异，并针对有色金属材料化学分析取样标准的现状提出相关建议。,Gemini-2FTE,0.7363786533616795,0.5623843653594439,0.9538461538461539,0.11186659756980044,0.21693381701139697
本文选取了有色金属材料中的典型品种，如铝合金、铜合金、钛及钛合金的化学分析取样标准进行研究，通过对比分析上述典型有色金属的化学成分分析取样标准，并结合产品标准中对取样数量的规定，对取样规定存在的差异性进行研究，并针对有色金属材料化学分析取样标准的现状给出了相关的建议。,2,"This paper selects typical varieties of non-ferrous metal materials, such as aluminum alloy, copper alloy, and titanium and titanium alloy, to study their chemical analysis sampling standards. By comparatively analyzing the chemical composition analysis sampling standards of these typical non-ferrous metals, and considering the provisions for sampling quantity in product standards, it investigates the discrepancies in sampling regulations. It also provides relevant recommendations regarding the current status of chemical analysis sampling standards for non-ferrous metal materials.",本文选取典型有色金属材料品种，如铝合金、铜合金和钛及钛合金，研究其化学分析取样标准。通过对比分析这些典型有色金属的化学成分分析取样标准，并考虑产品标准中取样量的规定，探讨了取样规定方面的差异。并对有色金属材料化学分析取样标准的现状提出了相关建议。,Gemini-2FTE,0.6028521868260711,0.3784646255426279,0.8307692307692308,0.12434092697427099,0.06744304769296747
本文选取了有色金属材料中的典型品种，如铝合金、铜合金、钛及钛合金的化学分析取样标准进行研究，通过对比分析上述典型有色金属的化学成分分析取样标准，并结合产品标准中对取样数量的规定，对取样规定存在的差异性进行研究，并针对有色金属材料化学分析取样标准的现状给出了相关的建议。,3,"This paper selects typical varieties of non-ferrous metal materials, such as aluminum alloys, copper alloys, titanium, and titanium alloys, and studies the chemical analysis sampling standards of these materials. By comparing and analyzing the chemical composition analysis sampling standards of the aforementioned typical non-ferrous metals, and in conjunction with the regulations in product standards regarding the quantity of samples, this paper studies the differences in the existing sampling regulations, and proposes relevant recommendations regarding the current situation of chemical analysis sampling standards for non-ferrous metal materials.",本文选取典型品种的有色金属材料，如铝合金、铜合金、钛和钛合金，并研究这些材料的化学分析取样标准。通过对比分析上述典型有色金属的化学成分分析取样标准，并结合产品标准中关于样品数量的规定，本文研究现有取样规定的差异，并针对有色金属材料化学分析取样标准的现状提出相关建议。,Gemini-2FTE,0.6960952526192858,0.5427660013727361,0.8769230769230769,0.11186659756980045,0.21693381701139697
林业育苗作为林业生产的核心环节，杂草控制对苗木成长至关重要。化学除草技术因高效、便捷而被广泛采用。本文深入剖析了化学除草技术运作机理及其在林业育苗中实用性，并结合当前应用情况，进一步探讨了技术选择标准、操作方式以及对环境影响考量，旨在为林业育苗的杂草管理工作提供科学理论支撑和实践指导，从而确保育苗的高效与安全。,1,"Forestry seedling cultivation, as a core aspect of forestry production, weed control is vital for seedling growth. Chemical weeding technology is widely adopted due to its efficiency and convenience. This article deeply analyzes the operational mechanism of chemical weeding technology and its applicability in forestry seedling cultivation. Furthermore, considering the current application, it further discusses technology selection criteria, operation methods, and environmental impact considerations. The aim is to provide scientific theoretical support and practical guidance for weed management in forestry nurseries, thereby ensuring the efficiency and safety of seedling cultivation.",森林育苗作为林业生产的核心环节，除草对于苗木生长至关重要。化学除草技术因其高效便捷而被广泛采用。本文深入分析化学除草技术的作用机理及其在森林育苗中的适用性。此外，考虑到当前的应用情况，并进一步探讨技术选择标准、操作方法以及环境影响考量。旨在为森林苗圃的杂草管理提供科学的理论支持和实践指导，从而确保育苗的效率和安全性。,Gemini-2FTE,0.576217986732508,0.3870310412445265,0.8857142857142857,0.10000000000000002,0.0
林业育苗作为林业生产的核心环节，杂草控制对苗木成长至关重要。化学除草技术因高效、便捷而被广泛采用。本文深入剖析了化学除草技术运作机理及其在林业育苗中实用性，并结合当前应用情况，进一步探讨了技术选择标准、操作方式以及对环境影响考量，旨在为林业育苗的杂草管理工作提供科学理论支撑和实践指导，从而确保育苗的高效与安全。,2,"Forestry seedling cultivation, as a core component of forestry production, makes weed control crucial for seedling growth. Chemical weeding technology is widely adopted due to its high efficiency and convenience. This article thoroughly analyzes the mechanism of chemical weeding technology and its practical application in forestry nurseries, and, combined with the current application situation, further discusses technical selection criteria, operating procedures, and environmental impact considerations, aiming to provide scientific theoretical support and practical guidance for weed management in forestry nurseries, to ensure the efficiency and safety of seedling cultivation.",森林育苗作为林业生产的核心组成部分，使得杂草控制对于幼苗生长至关重要。化学除草技术因其高效便捷而被广泛采用。本文深入分析了化学除草技术的机制及其在林业苗圃中的实际应用，并结合当前应用现状，进一步探讨了技术选择标准、操作规程和环境影响考量，旨在为林业苗圃的杂草管理提供科学的理论支持和实践指导，以确保育苗的效率和安全性。,Gemini-2FTE,0.6085209985223462,0.43456185803594666,0.8857142857142857,0.10485587138054762,0.05629715757507138
林业育苗作为林业生产的核心环节，杂草控制对苗木成长至关重要。化学除草技术因高效、便捷而被广泛采用。本文深入剖析了化学除草技术运作机理及其在林业育苗中实用性，并结合当前应用情况，进一步探讨了技术选择标准、操作方式以及对环境影响考量，旨在为林业育苗的杂草管理工作提供科学理论支撑和实践指导，从而确保育苗的高效与安全。,3,"Forestry seedling cultivation, as a core part of forestry production, makes weed control crucial for seedling growth. Chemical weeding technology is widely adopted due to its efficiency and convenience. This article deeply analyzes the operational mechanism of chemical weeding technology and its practicality in forestry seedling cultivation, and, combined with the current application status, further explores technical selection criteria, operation methods, and environmental impact considerations, aiming to provide scientific theoretical support and practical guidance for weed management in forestry seedling cultivation, thereby ensuring the efficiency and safety of seedling raising.",林木种苗培育作为林业生产的核心环节，杂草防除对于苗木生长至关重要。化学除草技术因其高效便捷而被广泛采用。本文深入分析化学除草技术的作用机理及其在林木种苗培育中的实用性，并结合当前应用现状，进一步探讨技术选择标准、操作方法和环境影响考量，旨在为林木种苗培育中的杂草管理提供科学的理论支撑和实践指导，从而确保育苗的效率和安全性。,Gemini-2FTE,0.6148693774932673,0.46307075505578615,0.8857142857142857,0.10526315789473686,0.0
"<正>化学哲学是用哲学思维和方法审视化学学科的本质、性质和发展等方面问题的产物。在化学哲学中,化学是哲学分析的对象;在哲学分类下,化学哲学是科技哲学的一个分支。研究化学哲学不仅是在反思化学的基础和原理,还能够推动化学学科的进步、跨学科的创新,以及科学与社会之间的深度对话。南京师范大学邱道骥教授的《化学哲学概论》是以化学学科为具体研究对象,面向化学专业师生的重要作品。本书从化学的研究对象、研究内容、基本问题出发,深入探讨了化学学科中的基本哲学问题。该书不仅为读者提供了理解化学的全新哲学视角,还对化学在科学哲学中的独特地位做出了详尽的阐释。",1,"<正>Philosophy of chemistry is the product of using philosophical thinking and methods to examine the essence, nature, and development of the discipline of chemistry. In philosophy of chemistry, chemistry is the object of philosophical analysis. Under the classification of philosophy, philosophy of chemistry is a branch of philosophy of science and technology. Studying philosophy of chemistry is not only about reflecting on the foundations and principles of chemistry, but also about promoting the progress of chemistry, interdisciplinary innovation, and in-depth dialogue between science and society. Professor Qiu Daoji of Nanjing Normal University's ""Introduction to Philosophy of Chemistry"" is an important work aimed at chemistry majors and teachers, with chemistry as the specific research object. This book starts from the research object, research content, and basic questions of chemistry, and deeply explores the basic philosophical questions in the discipline of chemistry. This book not only provides readers with a new philosophical perspective for understanding chemistry, but also provides a detailed explanation of the unique position of chemistry in the philosophy of science.",<正>化学哲学是运用哲学思维和方法来审视化学学科的本质、性质和发展的产物。在化学哲学中，化学是哲学分析的对象。在哲学的分类下，化学哲学是科学技术哲学的一个分支。研究化学哲学不仅是反思化学的基础和原理，也是为了促进化学的进步、跨学科创新以及科学与社会之间的深入对话。南京师范大学邱道教授的《化学哲学导论》是一部重要的著作，其目标读者是化学专业的学生和教师，并将化学作为具体的研究对象。本书从化学的研究对象、研究内容和基本问题出发，深入探讨化学学科中的基本哲学问题。本书不仅为读者提供了理解化学的全新哲学视角，还详细解释了化学在科学哲学中的独特地位。,Gemini-2FTE,0.6846248669674836,0.5255218599050254,0.8629032258064516,0.05087118052548893,0.08431875054119922
"<正>化学哲学是用哲学思维和方法审视化学学科的本质、性质和发展等方面问题的产物。在化学哲学中,化学是哲学分析的对象;在哲学分类下,化学哲学是科技哲学的一个分支。研究化学哲学不仅是在反思化学的基础和原理,还能够推动化学学科的进步、跨学科的创新,以及科学与社会之间的深度对话。南京师范大学邱道骥教授的《化学哲学概论》是以化学学科为具体研究对象,面向化学专业师生的重要作品。本书从化学的研究对象、研究内容、基本问题出发,深入探讨了化学学科中的基本哲学问题。该书不仅为读者提供了理解化学的全新哲学视角,还对化学在科学哲学中的独特地位做出了详尽的阐释。",2,"Chemical philosophy is a product of examining the essence, nature, and development of chemistry with philosophical thinking and methods. In chemical philosophy, chemistry is the object of philosophical analysis; within the classification of philosophy, chemical philosophy is a branch of the philosophy of science and technology. Studying chemical philosophy not only reflects on the foundations and principles of chemistry, but also promotes the progress of chemistry, interdisciplinary innovation, and in-depth dialogue between science and society. Professor Qiu Daoji of Nanjing Normal University's ""Introduction to Chemical Philosophy"" is an important work aimed at chemistry majors and teachers, using chemistry as a specific research object. Starting from the research object, research content, and basic questions of chemistry, this book deeply explores the fundamental philosophical issues in the discipline of chemistry. The book not only provides readers with a new philosophical perspective for understanding chemistry, but also offers a detailed interpretation of the unique position of chemistry in the philosophy of science.",化学哲学是以哲学思维和方法考察化学的本质、性质和发展的产物。在化学哲学中，化学是哲学分析的对象；在哲学的分类中，化学哲学是科学技术哲学的分支。研究化学哲学不仅反思化学的基础和原理，而且促进化学的进步、交叉学科创新以及科学与社会的深入对话。南京师范大学邱道稷教授的《化学哲学导论》是一部面向化学专业学生和教师的重要著作，以化学为特定研究对象。本书从化学的研究对象、研究内容和基本问题出发，深入探讨化学学科中的根本哲学问题。本书不仅为读者理解化学提供了一种新的哲学视角，而且对化学在科学哲学中的独特地位进行了详细解读。,Gemini-2FTE,0.5982470836208428,0.394806358943033,0.7580645161290323,0.05218094472158291,0.08683346737229902
"<正>化学哲学是用哲学思维和方法审视化学学科的本质、性质和发展等方面问题的产物。在化学哲学中,化学是哲学分析的对象;在哲学分类下,化学哲学是科技哲学的一个分支。研究化学哲学不仅是在反思化学的基础和原理,还能够推动化学学科的进步、跨学科的创新,以及科学与社会之间的深度对话。南京师范大学邱道骥教授的《化学哲学概论》是以化学学科为具体研究对象,面向化学专业师生的重要作品。本书从化学的研究对象、研究内容、基本问题出发,深入探讨了化学学科中的基本哲学问题。该书不仅为读者提供了理解化学的全新哲学视角,还对化学在科学哲学中的独特地位做出了详尽的阐释。",3,"Philosophy of chemistry is the product of using philosophical thinking and methods to examine the essence, nature, and development of chemistry as a discipline. In philosophy of chemistry, chemistry is the object of philosophical analysis; under the classification of philosophy, philosophy of chemistry is a branch of philosophy of science and technology. Studying philosophy of chemistry is not only reflecting on the foundations and principles of chemistry, but also promoting the progress of chemistry, interdisciplinary innovation, and in-depth dialogue between science and society. Professor Qiu Daoji of Nanjing Normal University's ""Introduction to the Philosophy of Chemistry"" is an important work that takes chemistry as its specific research object and is intended for chemistry teachers and students. This book, starting from the object of study, research content, and basic questions of chemistry, deeply explores the basic philosophical questions within the discipline of chemistry. This book not only provides readers with a completely new philosophical perspective for understanding chemistry, but also offers a detailed explanation of the unique position of chemistry in the philosophy of science.",化学哲学是运用哲学思维和方法审视化学作为一门学科的本质、性质和发展的产物。在化学哲学中，化学是哲学分析的对象；在哲学的分类下，化学哲学是科学技术哲学的一个分支。研究化学哲学不仅是对化学的基础和原理进行反思，也是对化学的进步、跨学科创新以及科学与社会之间深入对话的促进。南京师范大学邱道骥教授的《化学哲学导论》是一部重要著作，它以化学为特定研究对象，面向化学教师和学生。本书从化学的研究对象、研究内容和基本问题出发，深入探讨化学学科内部的基本哲学问题。本书不仅为读者提供了理解化学的全新哲学视角，而且还对化学在科学哲学中的独特地位进行了详细的阐释。,Gemini-2FTE,0.6764217068667706,0.5118374305001382,0.8387096774193549,0.050537425429828156,0.11559505497800773
如今互联网的应用已经不再局限在计算机端，随着科技的不断发展，移动互联平台已成为主流，学生可以通过移动端进行线上线下的学习互动，学习更加便捷。将移动互联平台应用在高中化学教学中，可以让课堂教学模式更加高效，也让学生在互联网技术的支持下加深对化学知识的了解，让化学学习变得更加直观、生动、有趣。,1,"Today, internet applications are no longer limited to computer terminals. As technology continues to develop, mobile internet platforms have become mainstream. Students can use mobile devices for online and offline learning interactions, making learning more convenient. Using mobile internet platforms in high school chemistry teaching can make classroom teaching models more efficient, and also enable students to deepen their understanding of chemistry knowledge with the support of internet technology, making chemistry learning more intuitive, vivid, and interesting.",今天，互联网应用不再局限于计算机终端。随着技术的不断发展，移动互联网平台已经成为主流。学生可以使用移动设备进行线上和线下学习互动，使学习更加便捷。在高中化学教学中使用移动互联网平台，可以使课堂教学模式更加高效，并且也能够让学生在互联网技术的支持下加深对化学知识的理解，使化学学习更加直观、生动、有趣。,Gemini-2FTE,0.5789634844295036,0.4039222822378873,0.9,0.08605504766906916,0.09642199947477413
如今互联网的应用已经不再局限在计算机端，随着科技的不断发展，移动互联平台已成为主流，学生可以通过移动端进行线上线下的学习互动，学习更加便捷。将移动互联平台应用在高中化学教学中，可以让课堂教学模式更加高效，也让学生在互联网技术的支持下加深对化学知识的了解，让化学学习变得更加直观、生动、有趣。,2,"Nowadays, the application of the internet is no longer limited to computer terminals. With the continuous development of technology, mobile internet platforms have become mainstream. Students can use mobile devices for online and offline learning interactions, making learning more convenient. Applying mobile internet platforms to high school chemistry teaching can make classroom teaching models more efficient, and also enable students to deepen their understanding of chemistry knowledge with the support of internet technology, making chemistry learning more intuitive, vivid, and interesting.",如今，互联网的应用不再局限于计算机终端。随着技术的不断发展，移动互联网平台已成为主流。学生可以使用移动设备进行线上和线下学习互动，使学习更加便捷。将移动互联网平台应用于高中化学教学，可以使课堂教学模式更加高效，也能使学生在互联网技术的支持下，加深对化学知识的理解，使化学学习更加直观、生动、有趣。,Gemini-2FTE,0.6183472901852912,0.4158477298805016,0.9,0.0825162365188108,0.09232139829308134
